%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1660199398375495349,0,-0.8225010633468628,0.21913014352321625,-2.348630428314209,1.9150605201721191,-0.01583964005112648,3.4178977012634277,0.19300000369548798,-0.8289999961853027
1660199398385376928,0,-0.8340520858764648,0.2044074684381485,-2.3275461196899414,1.911498785018921,-0.06095414236187935,3.435302495956421,0.19200000166893005,-0.8309999704360962
1660199398395317405,0,-0.8452560901641846,0.19006571173667908,-2.3066134452819824,1.9184303283691406,-0.10658028721809387,3.434436321258545,0.1899999976158142,-0.8309999704360962
1660199398405406293,0,-0.856191098690033,0.17467592656612396,-2.287471055984497,1.9169098138809204,-0.1497568041086197,3.3191781044006348,0.1889999955892563,-0.8309999704360962
1660199398415451651,0,-0.8671963810920715,0.1591416895389557,-2.2658588886260986,1.912186861038208,-0.20065955817699432,3.344655990600586,0.1889999955892563,-0.8320000171661377
1660199398425417080,0,-0.8723719716072083,0.1516759842634201,-2.2552523612976074,1.9089529514312744,-0.22587181627750397,2.8058922290802,0.1889999955892563,-0.8320000171661377
1660199398435453016,0,-0.8875754475593567,0.12757980823516846,-2.2214434146881104,1.9040815830230713,-0.3082908093929291,3.5585737228393555,0.18700000643730164,-0.8320000171661377
1660199398445371810,0,-0.8971112370491028,0.1115516945719719,-2.198235511779785,1.9003527164459229,-0.3650731146335602,3.6571216583251953,0.1860000044107437,-0.8339999914169312
1660199398455520396,0,-0.9064252972602844,0.09509819746017456,-2.174546241760254,1.9057520627975464,-0.42627131938934326,4.2697296142578125,0.1860000044107437,-0.8339999914169312
1660199398465225019,0,-0.9152204394340515,0.07867741584777832,-2.150975465774536,1.8995654582977295,-0.48681211471557617,3.881511926651001,0.1860000044107437,-0.8339999914169312
1660199398475348626,0,-0.9234382510185242,0.06230312958359718,-2.127851963043213,1.8897740840911865,-0.5450376868247986,3.8108582496643066,0.18400000035762787,-0.8339999914169312
1660199398485419283,0,-0.9313692450523376,0.04570075869560242,-2.1049513816833496,1.8908804655075073,-0.6056523323059082,3.772797107696533,0.18400000035762787,-0.8339999914169312
1660199398495403405,0,-0.9313692450523376,0.04570075869560242,-2.1049513816833496,1.8908804655075073,-0.6056523323059082,3.772797107696533,0.18400000035762787,-0.8339999914169312
1660199398505264177,0,-0.9461867809295654,0.012069814838469028,-2.06085467338562,1.8923652172088623,-0.7205782532691956,4.8411078453063965,0.18299999833106995,-0.8339999914169312
1660199398515529822,0,-0.9532666802406311,-0.005124161951243877,-2.037498712539673,1.8880512714385986,-0.781693160533905,4.85042142868042,0.18299999833106995,-0.8339999914169312
1660199398525348541,0,-0.9598062634468079,-0.0222275760024786,-2.0139894485473633,1.887237787246704,-0.8459429144859314,4.8807220458984375,0.18299999833106995,-0.8339999914169312
1660199398535534614,0,-0.9628017544746399,-0.030628778040409088,-2.0025079250335693,1.8875845670700073,-0.876854658126831,3.3144941329956055,0.18299999833106995,-0.8349999785423279
1660199398545316660,0,-0.9713351130485535,-0.056651100516319275,-1.9669749736785889,1.8737926483154297,-0.9707462191581726,3.8190877437591553,0.18299999833106995,-0.8370000123977661
1660199398555392384,0,-0.9764534831047058,-0.07400983572006226,-1.9460712671279907,1.864824652671814,-1.0215452909469604,3.684340238571167,0.18299999833106995,-0.8370000123977661
1660199398565350100,0,-0.9811195135116577,-0.0916064903140068,-1.9214320182800293,1.8667837381362915,-1.0841907262802124,4.294471263885498,0.18299999833106995,-0.8379999995231628
1660199398575379322,0,-0.9854345917701721,-0.1093069463968277,-1.897152304649353,1.8646888732910156,-1.1473517417907715,3.858680486679077,0.18299999833106995,-0.8429999947547913
1660199398585279069,0,-0.9892634749412537,-0.1270916908979416,-1.8732930421829224,1.8605213165283203,-1.207207441329956,3.9211835861206055,0.18299999833106995,-0.843999981880188
1660199398595387808,0,-0.9908593893051147,-0.13562901318073273,-1.8620693683624268,1.8627009391784668,-1.2351897954940796,3.2457997798919678,0.18299999833106995,-0.843999981880188
1660199398605337987,0,-0.9958100914955139,-0.16222716867923737,-1.8277804851531982,1.8601475954055786,-1.3181324005126953,3.764861583709717,0.18299999833106995,-0.847000002861023
1660199398615377843,0,-0.9986009001731873,-0.18018563091754913,-1.8045918941497803,1.856286644935608,-1.371887445449829,3.7273037433624268,0.18299999833106995,-0.8519999980926514
1660199398625401842,0,-1.000902771949768,-0.19787849485874176,-1.7814315557479858,1.8576884269714355,-1.428269624710083,4.270033359527588,0.18299999833106995,-0.8519999980926514
1660199398635537348,0,-1.002856969833374,-0.21581853926181793,-1.7584075927734375,1.8570849895477295,-1.4819223880767822,3.827479362487793,0.18299999833106995,-0.8569999933242798
1660199398645434238,0,-1.0043227672576904,-0.2336147427558899,-1.7353434562683105,1.8527010679244995,-1.5317487716674805,3.751620054244995,0.18299999833106995,-0.8629999756813049
1660199398655489020,0,-1.0053333044052124,-0.2516399621963501,-1.7125746011734009,1.8436193466186523,-1.5754011869430542,3.731049060821533,0.18299999833106995,-0.8629999756813049
1660199398665311393,0,-1.005473256111145,-0.26024118065834045,-1.7014837265014648,1.8444017171859741,-1.6006178855895996,3.1086838245391846,0.18299999833106995,-0.8690000176429749
1660199398675457626,0,-1.0057289600372314,-0.2869953215122223,-1.6666603088378906,1.8352036476135254,-1.6640819311141968,3.721397876739502,0.18299999833106995,-0.8690000176429749
1660199398685363692,0,-1.0053210258483887,-0.3046407401561737,-1.6434274911880493,1.8333969116210938,-1.7064708471298218,3.743720531463623,0.18299999833106995,-0.875
1660199398695442636,0,-1.0048203468322754,-0.31316182017326355,-1.6323612928390503,1.836980938911438,-1.7301658391952515,3.669440507888794,0.18299999833106995,-0.8759999871253967
1660199398705360977,0,-1.0039311647415161,-0.33069631457328796,-1.610031008720398,1.8420937061309814,-1.7753726243972778,3.1670889854431152,0.18299999833106995,-0.8759999871253967
1660199398715302587,0,-1.0021593570709229,-0.3570455014705658,-1.5769950151443481,1.8406270742416382,-1.8305548429489136,3.605229377746582,0.18299999833106995,-0.8809999823570251
1660199398725336122,0,-1.000200629234314,-0.3749854266643524,-1.5541640520095825,1.8363730907440186,-1.8624211549758911,4.141936302185059,0.18299999833106995,-0.8849999904632568
1660199398735441125,0,-0.9979403018951416,-0.3918648362159729,-1.5317972898483276,1.8333840370178223,-1.8923745155334473,4.214236259460449,0.18299999833106995,-0.8849999904632568
1660199398745363251,0,-0.9951433539390564,-0.4092608392238617,-1.507787823677063,1.831002116203308,-1.9219253063201904,3.8110127449035645,0.18299999833106995,-0.890999972820282
1660199398755571426,0,-0.9919063448905945,-0.4262557625770569,-1.484683632850647,1.8330283164978027,-1.9531227350234985,3.761470317840576,0.18299999833106995,-0.8939999938011169
1660199398765357886,0,-0.9919063448905945,-0.4262557625770569,-1.484683632850647,1.8330283164978027,-1.9531227350234985,3.761470317840576,0.18299999833106995,-0.8939999938011169
1660199398775370222,0,-0.9841207265853882,-0.4594694972038269,-1.4386992454528809,1.8277809619903564,-1.9959356784820557,4.988649368286133,0.18299999833106995,-0.9079999923706055
1660199398785340052,0,-0.9795680642127991,-0.47612375020980835,-1.4145058393478394,1.8248199224472046,-2.013546943664551,5.008498191833496,0.18299999833106995,-0.9160000085830688
1660199398795641749,0,-0.9769083261489868,-0.48442885279655457,-1.4027003049850464,1.8244655132293701,-2.0219361782073975,4.414365291595459,0.18299999833106995,-0.9229999780654907
1660199398805303844,0,-0.9689840078353882,-0.5088412761688232,-1.3673518896102905,1.8225501775741577,-2.048834800720215,4.003411769866943,0.18299999833106995,-0.9229999780654907
1660199398815360754,0,-0.9660128355026245,-0.5170320272445679,-1.3557037115097046,1.8277918100357056,-2.0610270500183105,3.213819980621338,0.18299999833106995,-0.9309999942779541
1660199398825349406,0,-0.9575075507164001,-0.5408887267112732,-1.3203140497207642,1.8256866931915283,-2.0742318630218506,4.364737033843994,0.18299999833106995,-0.9380000233650208
1660199398835455985,0,-0.9510871171951294,-0.5566117167472839,-1.2962111234664917,1.8251597881317139,-2.0763356685638428,3.926170825958252,0.18299999833106995,-0.9380000233650208
1660199398845342514,0,-0.9442027807235718,-0.5722339749336243,-1.2718909978866577,1.8235567808151245,-2.078886032104492,4.438045501708984,0.18000000715255737,-0.9580000042915344
1660199398855510140,0,-0.9403807520866394,-0.5800530910491943,-1.259930968284607,1.8244493007659912,-2.0792055130004883,3.3661348819732666,0.18000000715255737,-0.9580000042915344
1660199398865411092,0,-0.9329298138618469,-0.5952845811843872,-1.2353770732879639,1.8189603090286255,-2.0706870555877686,3.3190860748291016,0.18000000715255737,-0.9670000076293945
1660199398875325827,0,-0.9212896823883057,-0.6174730658531189,-1.198451042175293,1.8175281286239624,-2.0613174438476562,3.976997137069702,0.18000000715255737,-0.9670000076293945
1660199398885383600,0,-0.9129425883293152,-0.6319993734359741,-1.1742299795150757,1.8116438388824463,-2.046786308288574,4.538345813751221,0.18000000715255737,-0.9760000109672546
1660199398895463653,0,-0.9042176604270935,-0.646401047706604,-1.1498427391052246,1.8083996772766113,-2.0327796936035156,4.608375549316406,0.18000000715255737,-0.984000027179718
1660199398905410290,0,-0.9042176604270935,-0.646401047706604,-1.1498427391052246,1.8083996772766113,-2.0327796936035156,4.608375549316406,0.18000000715255737,-0.984000027179718
1660199398915452036,0,-0.890154242515564,-0.6675841212272644,-1.1152725219726562,1.8126907348632812,-2.0167291164398193,4.5630059242248535,0.18000000715255737,-0.9909999966621399
1660199398925385378,0,-0.8760415315628052,-0.6878764033317566,-1.0835243463516235,1.808084487915039,-1.9841419458389282,4.8756303787231445,0.18000000715255737,-0.9959999918937683
1660199398935344022,0,-0.8707698583602905,-0.6948420405387878,-1.0719777345657349,1.8095340728759766,-1.971866250038147,4.207888126373291,0.18000000715255737,-1.0
1660199398945394364,0,-0.8616273999214172,-0.7072680592536926,-1.0508712530136108,1.806639313697815,-1.9472659826278687,3.5702970027923584,0.18000000715255737,-1.0
1660199398955427763,0,-0.8463312983512878,-0.7264664769172668,-1.0162532329559326,1.8086391687393188,-1.9086213111877441,3.702131986618042,0.18000000715255737,-1.0
1660199398965328529,0,-0.835412859916687,-0.7390859723091125,-0.9925890564918518,1.8103100061416626,-1.8755367994308472,4.20699405670166,0.17800000309944153,-1.0
1660199398975475961,0,-0.8296481966972351,-0.7452965974807739,-0.9813234806060791,1.810339093208313,-1.8577500581741333,3.7541921138763428,0.17800000309944153,-1.0
1660199398985290669,0,-0.8182807564735413,-0.757638692855835,-0.9580508470535278,1.8110218048095703,-1.8270297050476074,3.2477357387542725,0.17800000309944153,-1.0
1660199398995463493,0,-0.8068504929542542,-0.7694066762924194,-0.9348909258842468,1.8057399988174438,-1.7890130281448364,3.1530117988586426,0.17800000309944153,-1.0
1660199399005364515,0,-0.7999659180641174,-0.77619868516922,-0.919888436794281,1.8018871545791626,-1.757635235786438,3.2701516151428223,0.17800000309944153,-1.0
1660199399015224642,0,-0.7824097871780396,-0.792283296585083,-0.8873986005783081,1.804484486579895,-1.7019401788711548,3.825256586074829,0.17800000309944153,-1.0
1660199399025275150,0,-0.7655535936355591,-0.8072090148925781,-0.8575148582458496,1.803007960319519,-1.6640419960021973,4.174751281738281,0.17800000309944153,-1.0
1660199399035574826,0,-0.7587911486625671,-0.8128418326377869,-0.8459625840187073,1.8092525005340576,-1.6514074802398682,3.944070816040039,0.17800000309944153,-1.0
1660199399045526990,0,-0.7398383617401123,-0.8281660676002502,-0.8124123215675354,1.804771900177002,-1.5704126358032227,4.1085991859436035,0.17800000309944153,-1.0
1660199399055384650,0,-0.7267703413963318,-0.8379568457603455,-0.7897162437438965,1.8058816194534302,-1.521246314048767,3.717952013015747,0.17800000309944153,-1.0
1660199399065345658,0,-0.7133427858352661,-0.8474087119102478,-0.7657877206802368,1.806036114692688,-1.4750707149505615,4.247977256774902,0.17800000309944153,-1.0
1660199399075427667,0,-0.7062376737594604,-0.8522535562515259,-0.7546607851982117,1.8022030591964722,-1.4486273527145386,3.217580556869507,0.17800000309944153,-1.0
1660199399085398889,0,-0.6926470398902893,-0.861309826374054,-0.7312977910041809,1.8034589290618896,-1.3989312648773193,3.1844778060913086,0.17800000309944153,-1.0
1660199399095282897,0,-0.678779125213623,-0.870151937007904,-0.7082581520080566,1.805370569229126,-1.3489058017730713,3.145883560180664,0.18000000715255737,-1.0
1660199399105397351,0,-0.6639090180397034,-0.8789995312690735,-0.6859531402587891,1.8068803548812866,-1.2936633825302124,3.648066282272339,0.18000000715255737,-1.0
1660199399115410043,0,-0.6505584120750427,-0.8868103623390198,-0.6643096804618835,1.8030344247817993,-1.2347112894058228,3.6349844932556152,0.1809999942779541,-1.0
1660199399125323859,0,-0.6353269219398499,-0.8949498534202576,-0.6420585513114929,1.8052787780761719,-1.1912509202957153,3.5918943881988525,0.1809999942779541,-1.0
1660199399135427401,0,-0.6155385971069336,-0.904897928237915,-0.6094321012496948,1.8090800046920776,-1.1314955949783325,4.124876499176025,0.18299999833106995,-1.0
1660199399145421609,0,-0.6076155304908752,-0.9087499380111694,-0.5983597040176392,1.8109157085418701,-1.1044460535049438,3.5701653957366943,0.18299999833106995,-1.0
1660199399155492670,0,-0.5856698155403137,-0.9188134074211121,-0.5653854012489319,1.8106807470321655,-1.0204590559005737,4.132463455200195,0.18299999833106995,-1.0
1660199399165292992,0,-0.5705706477165222,-0.9253068566322327,-0.5425451993942261,1.8127055168151855,-0.9630135893821716,3.687609910964966,0.18400000035762787,-1.0
1660199399175386695,0,-0.5557031035423279,-0.9312684535980225,-0.5199598073959351,1.8117974996566772,-0.9019882678985596,4.152530193328857,0.18400000035762787,-1.0
1660199399185483151,0,-0.540527880191803,-0.9369268417358398,-0.4971728026866913,1.8119914531707764,-0.8339427709579468,3.7588274478912354,0.18400000035762787,-1.0
1660199399195350896,0,-0.5323135256767273,-0.939775824546814,-0.4860990643501282,1.8154683113098145,-0.8031091690063477,3.0826525688171387,0.1860000044107437,-1.0
1660199399205352111,0,-0.5168989300727844,-0.944771945476532,-0.4630280137062073,1.8126949071884155,-0.752955436706543,3.106356620788574,0.1860000044107437,-1.0
1660199399215293209,0,-0.49439382553100586,-0.9517344832420349,-0.42965248227119446,1.8142530918121338,-0.6784899234771729,3.659101963043213,0.18700000643730164,-1.0
1660199399225371214,0,-0.47888222336769104,-0.9561640620231628,-0.4070504307746887,1.8158071041107178,-0.6204611659049988,4.1863274574279785,0.1889999955892563,-1.0
1660199399235535882,0,-0.46328049898147583,-0.960261344909668,-0.3847882151603699,1.8196607828140259,-0.5609129071235657,4.21918249130249,0.1889999955892563,-1.0
1660199399245477819,0,-0.46328049898147583,-0.960261344909668,-0.3847882151603699,1.8196607828140259,-0.5609129071235657,4.21918249130249,0.1889999955892563,-1.0
1660199399255561098,0,-0.46328049898147583,-0.960261344909668,-0.3847882151603699,1.8196607828140259,-0.5609129071235657,4.21918249130249,0.1889999955892563,-1.0
1660199399265473415,0,-0.46328049898147583,-0.960261344909668,-0.3847882151603699,1.8196607828140259,-0.5609129071235657,4.21918249130249,0.1889999955892563,-1.0
1660199399275542502,0,-0.46328049898147583,-0.960261344909668,-0.3847882151603699,1.8196607828140259,-0.5609129071235657,4.21918249130249,0.1889999955892563,-1.0
1660199399285389815,0,-0.39526990056037903,-0.9738858342170715,-0.29487404227256775,1.8392531871795654,-0.3568481206893921,7.228307247161865,0.1899999976158142,-1.0
1660199399295320640,0,-0.37282243371009827,-0.9761464595794678,-0.26850759983062744,1.8198367357254028,-0.2569926679134369,7.357035160064697,0.19200000166893005,-1.0
1660199399305442466,0,-0.37282243371009827,-0.9761464595794678,-0.26850759983062744,1.8198367357254028,-0.2569926679134369,7.357035160064697,0.19200000166893005,-1.0
1660199399315520310,0,-0.37282243371009827,-0.9761464595794678,-0.26850759983062744,1.8198367357254028,-0.2569926679134369,7.357035160064697,0.19200000166893005,-1.0
1660199399325421106,0,-0.3308037221431732,-0.9794274568557739,-0.20971529185771942,1.8268659114837646,-0.11454906314611435,9.25752067565918,0.19300000369548798,-1.0
1660199399335527612,0,-0.31329405307769775,-0.9801066517829895,-0.18662869930267334,1.8301445245742798,-0.06171315535902977,6.199742794036865,0.19300000369548798,-1.0
1660199399345350177,0,-0.2942502200603485,-0.9798475503921509,-0.1507435292005539,1.823639154434204,-0.00011495102808112279,6.298336029052734,0.19499999284744263,-1.0
1660199399355402636,0,-0.27782803773880005,-0.9795200228691101,-0.12516433000564575,1.830963373184204,0.02706984430551529,4.771148204803467,0.19599999487400055,-1.0
1660199399365318427,0,-0.2613992691040039,-0.9790030717849731,-0.09994472563266754,1.837238073348999,0.07154277712106705,4.65908145904541,0.19599999487400055,-1.0
1660199399375470249,0,-0.2613992691040039,-0.9790030717849731,-0.09994472563266754,1.837238073348999,0.07154277712106705,4.65908145904541,0.19599999487400055,-1.0
1660199399385411154,0,-0.2357020229101181,-0.9775439500808716,-0.06519076228141785,1.849494218826294,0.14514245092868805,4.6801557540893555,0.1979999989271164,-1.0
1660199399395591966,0,-0.21914072334766388,-0.9761019349098206,-0.04275760427117348,1.8509892225265503,0.18299250304698944,4.4518866539001465,0.20000000298023224,-1.0
1660199399405332846,0,-0.1969078928232193,-0.9733268618583679,-0.0068084378726780415,1.850274920463562,0.24682742357254028,5.0084710121154785,0.20000000298023224,-1.0
1660199399415398984,0,-0.1969078928232193,-0.9733268618583679,-0.0068084378726780415,1.850274920463562,0.24682742357254028,5.0084710121154785,0.20000000298023224,-1.0
1660199399425370355,0,-0.16493239998817444,-0.9679893851280212,0.042481303215026855,1.8622519969940186,0.31313005089759827,5.825132369995117,0.20100000500679016,-1.0
1660199399435366781,0,-0.15618617832660675,-0.966377317905426,0.054193172603845596,1.8604202270507812,0.3230348229408264,5.189726829528809,0.20100000500679016,-1.0
1660199399445458533,0,-0.1393154263496399,-0.9629450440406799,0.07891031354665756,1.862444519996643,0.35177308320999146,4.689200401306152,0.20100000500679016,-1.0
1660199399455533496,0,-0.12375666946172714,-0.9592649936676025,0.10352189093828201,1.8651784658432007,0.382865846157074,3.487257957458496,0.20100000500679016,-1.0
1660199399465332032,0,-0.1158878356218338,-0.9572218060493469,0.11588779836893082,1.865516185760498,0.39761197566986084,3.2864608764648438,0.20100000500679016,-1.0
1660199399475631370,0,-0.09190931916236877,-0.9506238102912903,0.15033206343650818,1.8759666681289673,0.41359400749206543,3.8743648529052734,0.2029999941587448,-1.0
1660199399485389375,0,-0.07624831795692444,-0.9458266496658325,0.1744820773601532,1.8745169639587402,0.42526447772979736,3.849665880203247,0.2029999941587448,-1.0
1660199399495239057,0,-0.05363898724317551,-0.9380671381950378,0.21200230717658997,1.8776066303253174,0.45171213150024414,5.083251476287842,0.2029999941587448,-1.0
1660199399505341864,0,-0.038173507899045944,-0.9323784708976746,0.2359793335199356,1.8797924518585205,0.4706237018108368,4.676072120666504,0.2029999941587448,-1.0
1660199399515504043,0,-0.038173507899045944,-0.9323784708976746,0.2359793335199356,1.8797924518585205,0.4706237018108368,4.676072120666504,0.2029999941587448,-1.0
1660199399525402624,0,-0.004698248114436865,-0.9194090366363525,0.282103955745697,1.8912142515182495,0.49415522813796997,5.756242752075195,0.20600000023841858,-1.0
1660199399535541054,0,0.0035927067510783672,-0.9159395694732666,0.2936117947101593,1.8901807069778442,0.4977722465991974,4.484995365142822,0.20600000023841858,-1.0
1660199399545454523,0,0.021161621436476707,-0.9059932827949524,0.325656533241272,1.8784083127975464,0.49906492233276367,4.820544242858887,0.20600000023841858,-1.0
1660199399555421619,0,0.029354671016335487,-0.9021347165107727,0.3373359441757202,1.8851244449615479,0.5038561224937439,3.1649458408355713,0.20600000023841858,-1.0
1660199399565311442,0,0.043972618877887726,-0.8942436575889587,0.3615265488624573,1.887516975402832,0.5001879930496216,3.6091501712799072,0.20600000023841858,-1.0
1660199399575385615,0,0.06530120968818665,-0.8820314407348633,0.3957504630088806,1.8998461961746216,0.4816845655441284,3.8510046005249023,0.2070000022649765,-1.0
1660199399585286245,0,0.07955779135227203,-0.8735324740409851,0.4186328649520874,1.8998805284500122,0.47470715641975403,4.307211399078369,0.2070000022649765,-1.0
1660199399595281284,0,0.08748582750558853,-0.8690220713615417,0.4296797513961792,1.9020406007766724,0.4721018075942993,3.7008371353149414,0.2070000022649765,-1.0
1660199399605285546,0,0.10813185572624207,-0.8554246425628662,0.46273013949394226,1.8990483283996582,0.4554656147956848,3.7024242877960205,0.2070000022649765,-1.0
1660199399615638045,0,0.11571694165468216,-0.8506035804748535,0.47384682297706604,1.9005850553512573,0.44796234369277954,3.0187418460845947,0.2070000022649765,-1.0
1660199399625471928,0,0.12929290533065796,-0.8408679366111755,0.49727824330329895,1.9052278995513916,0.42866867780685425,3.5897977352142334,0.2070000022649765,-1.0
1660199399635512985,0,0.14439398050308228,-0.8304898142814636,0.5203629732131958,1.9151759147644043,0.4111664593219757,3.20827579498291,0.2070000022649765,-1.0
1660199399645519469,0,0.15496569871902466,-0.8209276795387268,0.5412483215332031,1.9125522375106812,0.39282432198524475,3.579972505569458,0.2070000022649765,-1.0
1660199399655510417,0,0.1733286827802658,-0.8047875761985779,0.5777351260185242,1.9113014936447144,0.3483513295650482,4.336910247802734,0.2070000022649765,-1.0
1660199399665395478,0,0.1858403980731964,-0.7936282157897949,0.6018297672271729,1.9129759073257446,0.3176407814025879,4.387340068817139,0.2070000022649765,-1.0
1660199399675509993,0,0.19808922708034515,-0.7821295857429504,0.6256150007247925,1.9123741388320923,0.28352102637290955,4.524632453918457,0.2070000022649765,-1.0
1660199399685627044,0,0.20492352545261383,-0.7761312127113342,0.6369768977165222,1.9196863174438477,0.2663855254650116,3.3135504722595215,0.2070000022649765,-1.0
1660199399695318395,0,0.22196190059185028,-0.758489191532135,0.671131432056427,1.9188154935836792,0.21052707731723785,3.7600531578063965,0.2070000022649765,-1.0
1660199399705472896,0,0.23434174060821533,-0.7462171316146851,0.6934634447097778,1.9233720302581787,0.17399461567401886,3.6824309825897217,0.2070000022649765,-1.0
1660199399715369345,0,0.2447499781847,-0.7341322302818298,0.7154518365859985,1.920915126800537,0.1359589397907257,4.158247470855713,0.2070000022649765,-1.0
1660199399725467466,0,0.25653329491615295,-0.7212041616439819,0.7380915284156799,1.9214810132980347,0.09438945353031158,3.700972318649292,0.2070000022649765,-1.0
1660199399735564903,0,0.26279956102371216,-0.7144144773483276,0.7496695518493652,1.9261054992675781,0.07236407697200775,3.0669779777526855,0.2070000022649765,-1.0
1660199399745324550,0,0.27228283882141113,-0.7016748785972595,0.7718784213066101,1.9197404384613037,0.027810635045170784,3.076314687728882,0.2070000022649765,-1.0
1660199399755503197,0,0.286801815032959,-0.6816179156303406,0.8080702424049377,1.9207773208618164,-0.047782983630895615,3.786221981048584,0.2070000022649765,-1.0
1660199399765337106,0,0.29657357931137085,-0.6679287552833557,0.832183837890625,1.9215797185897827,-0.10066163539886475,4.369981288909912,0.2070000022649765,-1.0
1660199399775405887,0,0.30216431617736816,-0.6606739163398743,0.8441061973571777,1.9238288402557373,-0.12779097259044647,3.9006659984588623,0.2070000022649765,-1.0
1660199399785230809,0,0.31507012248039246,-0.6396573781967163,0.8802791833877563,1.9213048219680786,-0.21129168570041656,3.9870810508728027,0.2070000022649765,-1.0
1660199399795373202,0,0.32013964653015137,-0.6323779225349426,0.8917223811149597,1.9223052263259888,-0.23786556720733643,3.251675844192505,0.2070000022649765,-1.0
1660199399805464412,0,0.328935831785202,-0.617636501789093,0.9157493114471436,1.9249976873397827,-0.2955981492996216,3.80592942237854,0.2070000022649765,-1.0
1660199399815350781,0,0.33724212646484375,-0.6029284000396729,0.9393998384475708,1.9224570989608765,-0.3532341718673706,3.305284023284912,0.2070000022649765,-1.0
1660199399825431226,0,0.34038010239601135,-0.5957437753677368,0.9515829086303711,1.9216481447219849,-0.38339775800704956,3.1892542839050293,0.2070000022649765,-1.0
1660199399835464625,0,0.35581183433532715,-0.5655211210250854,0.9985139966011047,1.9279873371124268,-0.5030885934829712,4.460826873779297,0.20900000631809235,-1.0
1660199399845381823,0,0.36316969990730286,-0.5498439073562622,1.0223709344863892,1.926741361618042,-0.5662157535552979,4.4692254066467285,0.20999999344348907,-1.0
1660199399855412460,0,0.36980894207954407,-0.5344064235687256,1.045569896697998,1.924657940864563,-0.6283162236213684,4.971298694610596,0.20999999344348907,-1.0
1660199399865332770,0,0.36980894207954407,-0.5344064235687256,1.045569896697998,1.924657940864563,-0.6283162236213684,4.971298694610596,0.20999999344348907,-1.0
1660199399875565208,0,0.3819234371185303,-0.5030352473258972,1.0918715000152588,1.9194667339324951,-0.75154048204422,5.15568733215332,0.21199999749660492,-1.0
1660199399885429916,0,0.3874480128288269,-0.4870575964450836,1.116289734840393,1.9163386821746826,-0.8150339722633362,5.040709972381592,0.21199999749660492,-1.0
1660199399895528590,0,0.3926306366920471,-0.4708145558834076,1.1401771306991577,1.9284577369689941,-0.8832339644432068,5.072457313537598,0.21199999749660492,-1.0
1660199399905376169,0,0.3959640562534332,-0.46226000785827637,1.1515284776687622,1.933072566986084,-0.9163610339164734,3.3965213298797607,0.21299999952316284,-1.0
1660199399915695603,0,0.40083858370780945,-0.4457167685031891,1.1744693517684937,1.9340473413467407,-0.9785566926002502,3.1828014850616455,0.21299999952316284,-1.0
1660199399925479292,0,0.4052780568599701,-0.4291795492172241,1.1976795196533203,1.9380546808242798,-1.0444386005401611,3.144209384918213,0.21799999475479126,-1.0
1660199399935450778,0,0.41099658608436584,-0.40447747707366943,1.2311245203018188,1.9340341091156006,-1.1358389854431152,4.216573715209961,0.21799999475479126,-1.0
1660199399945382780,0,0.41338083148002625,-0.38803449273109436,1.2548919916152954,1.934045672416687,-1.2023859024047852,4.332059860229492,0.21899999678134918,-1.0
1660199399955498058,0,0.4161362946033478,-0.3711716830730438,1.2792366743087769,1.9342918395996094,-1.269290566444397,4.392834663391113,0.21899999678134918,-1.0
1660199399965370966,0,0.4184418320655823,-0.3542085587978363,1.3038289546966553,1.9356915950775146,-1.3335124254226685,3.995718240737915,0.21899999678134918,-1.0
1660199399975552838,0,0.42018696665763855,-0.34529364109039307,1.315898060798645,1.939639925956726,-1.3666861057281494,3.325949192047119,0.21899999678134918,-1.0
1660199399985395818,0,0.4232807457447052,-0.31926679611206055,1.3521089553833008,1.9424625635147095,-1.4618974924087524,3.947584629058838,0.21899999678134918,-1.0
1660199399995395060,0,0.42281433939933777,-0.3034690320491791,1.3755359649658203,1.9370176792144775,-1.5148154497146606,3.8884437084198,0.21899999678134918,-1.0
1660199400005305220,0,0.4236435890197754,-0.2861507534980774,1.4008649587631226,1.9494389295578003,-1.5820584297180176,4.500791549682617,0.22100000083446503,-1.0
1660199400015354576,0,0.4242555797100067,-0.2686746418476105,1.425824522972107,1.9601024389266968,-1.6499558687210083,4.065672397613525,0.22100000083446503,-1.0
1660199400025429177,0,0.4251464307308197,-0.2595258057117462,1.4374744892120361,1.9645092487335205,-1.6822607517242432,3.3723857402801514,0.22200000286102295,-1.0
1660199400035452782,0,0.4241465926170349,-0.23337256908416748,1.4741045236587524,1.9619606733322144,-1.7652692794799805,3.972867488861084,0.22200000286102295,-1.0
1660199400045355389,0,0.42328986525535583,-0.2157721072435379,1.498799204826355,1.9673289060592651,-1.8239119052886963,3.9567604064941406,0.22200000286102295,-1.0
1660199400055358785,0,0.4219474494457245,-0.1978520154953003,1.5239107608795166,1.9649852514266968,-1.8741555213928223,4.574699401855469,0.22200000286102295,-1.0
1660199400065379127,0,0.4201497435569763,-0.18035189807415009,1.5482211112976074,1.970609188079834,-1.9279173612594604,4.089176654815674,0.22200000286102295,-1.0
1660199400075554568,0,0.41791167855262756,-0.16284893453121185,1.5725696086883545,1.9726272821426392,-1.9759173393249512,3.9965498447418213,0.22200000286102295,-1.0
