%time,field.layout.data_offset,field.data0,field.data1
1660024850927991718,0,0.0860000029206276,-0.4869999885559082
1660024850946830201,0,0.07999999821186066,-0.48399999737739563
1660024850946852201,0,0.07999999821186066,-0.48399999737739563
1660024850955236604,0,0.07400000095367432,-0.4779999852180481
1660024850965686689,0,0.0689999982714653,-0.46399998664855957
1660024850975196583,0,0.0689999982714653,-0.46399998664855957
1660024850985277068,0,0.06599999964237213,-0.46000000834465027
1660024851012285976,0,0.06199999898672104,-0.4490000009536743
1660024851015153665,0,0.06199999898672104,-0.44699999690055847
1660024851015167769,0,0.06199999898672104,-0.44699999690055847
1660024851025165987,0,0.05999999865889549,-0.45399999618530273
1660024851034886334,0,0.05999999865889549,-0.45399999618530273
1660024851045324329,0,0.05999999865889549,-0.45399999618530273
1660024851055095360,0,0.0560000017285347,-0.47200000286102295
1660024851065041834,0,0.05299999937415123,-0.48399999737739563
1660024851075424772,0,0.04800000041723251,-0.4959999918937683
1660024851085052092,0,0.04500000178813934,-0.5040000081062317
1660024851095111940,0,0.04500000178813934,-0.5040000081062317
1660024851105547552,0,0.041999999433755875,-0.5139999985694885
1660024851125426401,0,0.041999999433755875,-0.5139999985694885
1660024851125449306,0,0.0430000014603138,-0.527999997138977
1660024851135150074,0,0.04600000008940697,-0.5440000295639038
1660024851147407300,0,0.04600000008940697,-0.5440000295639038
1660024851155280688,0,0.05299999937415123,-0.5609999895095825
1660024851165349149,0,0.06199999898672104,-0.5730000138282776
1660024851178501702,0,0.06800000369548798,-0.578000009059906
1660024851185020294,0,0.0860000029206276,-0.593999981880188
1660024851195258616,0,0.0860000029206276,-0.593999981880188
1660024851204767780,0,0.09200000017881393,-0.6019999980926514
1660024851215511600,0,0.11299999803304672,-0.625
1660024851225042964,0,0.11299999803304672,-0.625
1660024851235411910,0,0.12700000405311584,-0.640999972820282
1660024851254237548,0,0.12700000405311584,-0.640999972820282
1660024851259174380,0,0.14800000190734863,-0.6779999732971191
1660024851265009339,0,0.14800000190734863,-0.6779999732971191
1660024851275814021,0,0.15299999713897705,-0.6940000057220459
1660024851286832853,0,0.15700000524520874,-0.7080000042915344
1660024851294851579,0,0.15700000524520874,-0.7080000042915344
1660024851304821613,0,0.1589999943971634,-0.718999981880188
1660024851316232603,0,0.1599999964237213,-0.7260000109672546
1660024851324719008,0,0.1599999964237213,-0.7260000109672546
1660024851336175656,0,0.1599999964237213,-0.7319999933242798
1660024851350343354,0,0.1599999964237213,-0.7369999885559082
1660024851356673219,0,0.1589999943971634,-0.7369999885559082
1660024851365381445,0,0.1589999943971634,-0.7369999885559082
1660024851375114858,0,0.1589999943971634,-0.7310000061988831
1660024851384963900,0,0.15700000524520874,-0.722000002861023
1660024851397130470,0,0.15700000524520874,-0.722000002861023
1660024851404912308,0,0.15700000524520874,-0.7099999785423279
1660024851415315559,0,0.15700000524520874,-0.6959999799728394
1660024851424760833,0,0.15700000524520874,-0.6959999799728394
1660024851436088881,0,0.15600000321865082,-0.6669999957084656
1660024851444967036,0,0.15600000321865082,-0.6669999957084656
1660024851455974262,0,0.1509999930858612,-0.6539999842643738
1660024851464826531,0,0.14000000059604645,-0.6370000243186951
1660024851475003507,0,0.14000000059604645,-0.6370000243186951
1660024851484757549,0,0.1340000033378601,-0.6259999871253967
1660024851496861747,0,0.1340000033378601,-0.6259999871253967
1660024851505144973,0,0.1120000034570694,-0.578000009059906
1660024851516715662,0,0.09300000220537186,-0.5320000052452087
1660024851524974650,0,0.07400000095367432,-0.48500001430511475
1660024851534759480,0,0.0560000017285347,-0.44699999690055847
1660024851545096318,0,0.0560000017285347,-0.44699999690055847
1660024851556746738,0,0.041999999433755875,-0.42899999022483826
1660024851565242616,0,0.03099999949336052,-0.4259999990463257
1660024851575241599,0,0.03099999949336052,-0.4259999990463257
1660024851584675147,0,0.027000000700354576,-0.4350000023841858
1660024851594823723,0,0.02800000086426735,-0.44999998807907104
1660024851604876589,0,0.02800000086426735,-0.44999998807907104
1660024851621878445,0,0.041999999433755875,-0.4729999899864197
1660024851625535851,0,0.05999999865889549,-0.49300000071525574
1660024851634967108,0,0.07800000160932541,-0.5080000162124634
1660024851644917205,0,0.07800000160932541,-0.5080000162124634
1660024851665030691,0,0.09200000017881393,-0.5189999938011169
1660024851665053178,0,0.10400000214576721,-0.5220000147819519
1660024851677253505,0,0.10400000214576721,-0.5220000147819519
1660024851684692601,0,0.11500000208616257,-0.515999972820282
1660024851694760581,0,0.12200000137090683,-0.4959999918937683
1660024851705657448,0,0.12800000607967377,-0.46399998664855957
1660024851715988981,0,0.13099999725818634,-0.4189999997615814
1660024851725425804,0,0.13099999725818634,-0.4189999997615814
1660024851735653054,0,0.13300000131130219,-0.3630000054836273
1660024851745747082,0,0.13300000131130219,-0.3630000054836273
1660024851764476321,0,0.1340000033378601,-0.2939999997615814
1660024851766724072,0,0.13600000739097595,-0.2199999988079071
1660024851777951948,0,0.13600000739097595,-0.2199999988079071
1660024851785836052,0,0.13899999856948853,-0.15800000727176666
1660024851795557648,0,0.14000000059604645,-0.11900000274181366
1660024851804964458,0,0.1420000046491623,-0.10499999672174454
1660024851814994344,0,0.1420000046491623,-0.12600000202655792
1660024851829818556,0,0.1420000046491623,-0.12600000202655792
1660024851835596557,0,0.14499999582767487,-0.1850000023841858
1660024851845959057,0,0.14800000190734863,-0.27900001406669617
1660024851860776248,0,0.14800000190734863,-0.27900001406669617
1660024851864899545,0,0.15299999713897705,-0.3869999945163727
1660024851877060142,0,0.15299999713897705,-0.3869999945163727
1660024851884899612,0,0.1589999943971634,-0.578000009059906
1660024851894767443,0,0.1589999943971634,-0.578000009059906
1660024851906871514,0,0.1589999943971634,-0.6499999761581421
1660024851915925713,0,0.15600000321865082,-0.7020000219345093
1660024851927427959,0,0.15600000321865082,-0.7020000219345093
1660024851936228344,0,0.15299999713897705,-0.7369999885559082
1660024851945543764,0,0.1509999930858612,-0.7540000081062317
1660024851954874582,0,0.1509999930858612,-0.7540000081062317
1660024851968997971,0,0.15000000596046448,-0.7639999985694885
1660024851975250004,0,0.15000000596046448,-0.7689999938011169
1660024851984911246,0,0.1509999930858612,-0.7720000147819519
1660024851995663076,0,0.1509999930858612,-0.7720000147819519
1660024852004939025,0,0.15299999713897705,-0.7689999938011169
1660024852015363286,0,0.15299999713897705,-0.7630000114440918
1660024852024803843,0,0.15299999713897705,-0.7630000114440918
1660024852035606624,0,0.1509999930858612,-0.7580000162124634
1660024852044912043,0,0.15000000596046448,-0.7549999952316284
1660024852055344375,0,0.15000000596046448,-0.7549999952316284
1660024852067154427,0,0.14000000059604645,-0.7440000176429749
1660024852075334946,0,0.14000000059604645,-0.7440000176429749
1660024852086090975,0,0.13699999451637268,-0.7350000143051147
1660024852097020364,0,0.1340000033378601,-0.7260000109672546
1660024852105649650,0,0.1340000033378601,-0.7260000109672546
1660024852116632852,0,0.13300000131130219,-0.722000002861023
1660024852124733498,0,0.13300000131130219,-0.722000002861023
1660024852139546778,0,0.13099999725818634,-0.7200000286102295
1660024852144634348,0,0.13300000131130219,-0.722000002861023
1660024852156716700,0,0.13300000131130219,-0.718999981880188
1660024852172486821,0,0.13300000131130219,-0.7049999833106995
1660024852174770237,0,0.13300000131130219,-0.7049999833106995
1660024852187912175,0,0.13300000131130219,-0.6759999990463257
1660024852196237079,0,0.13099999725818634,-0.628000020980835
1660024852205477850,0,0.13099999725818634,-0.628000020980835
1660024852215472556,0,0.13300000131130219,-0.5609999895095825
1660024852224920456,0,0.1340000033378601,-0.46700000762939453
1660024852247111116,0,0.1340000033378601,-0.46700000762939453
1660024852247158447,0,0.13699999451637268,-0.3610000014305115
1660024852256297307,0,0.14000000059604645,-0.2630000114440918
1660024852270745487,0,0.14300000667572021,-0.1850000023841858
1660024852275129162,0,0.14300000667572021,-0.1850000023841858
1660024852285342607,0,0.1459999978542328,-0.12600000202655792
1660024852295416109,0,0.15000000596046448,-0.0820000022649765
1660024852308828107,0,0.15000000596046448,-0.0820000022649765
1660024852315635567,0,0.15299999713897705,-0.04399999976158142
1660024852325028135,0,0.15600000321865082,-0.017000000923871994
1660024852335742382,0,0.1589999943971634,0.0
1660024852346092951,0,0.16200000047683716,0.0
1660024852355354297,0,0.16200000047683716,0.0
1660024852365378640,0,0.16200000047683716,0.0
1660024852375652739,0,0.16200000047683716,0.0
1660024852385273685,0,0.16500000655651093,0.0
1660024852395815225,0,0.16500000655651093,-0.00800000037997961
1660024852405788088,0,0.16500000655651093,-0.00800000037997961
1660024852422055780,0,0.16599999368190765,-0.03200000151991844
1660024852425159503,0,0.16599999368190765,-0.06400000303983688
