,X,Y,Psi,vx,vy,r,throttle,steering,dvx,dvy,dr
18601,1.1923907579247912,0.4233093091658,0.23936822793594095,2.0312283560574236,0.11423932357049832,2.096366425413848,0.1650000065565109,-0.8379999995231628,-0.5532249483560526,-0.31690257761574603,-1.3167246934860244
18603,1.210583576686508,0.4289369600589716,0.266142142633778,2.0134730199297097,0.11037715109169499,13.005671484396002,0.1620000004768371,-0.8370000123977661,-0.7015642523177102,-0.1526055112628596,431.0579305262689
18604,1.2195436517558955,0.4318915533200858,0.2791131028023274,2.0105616329000577,0.10351406492253767,4.67916844456399,0.1560000032186508,-0.8320000171661377,-53.17601880642905,-125.35317203940306,-152082.2473028678
18605,1.2373780610285212,0.4382324141125877,0.3054962357479611,1.998155233641534,0.10643316539097214,2.2305712124206236,0.1560000032186508,-0.8320000171661377,-16.662614088123554,3.920544839516316,-3288.627899704346
18606,1.2539585532016233,0.4444308810979729,0.32619599061694626,1.9889659762708245,0.11749178229722224,2.8785337427686253,0.1449999958276748,-0.824999988079071,-0.9149879036300996,1.1011227884802273,64.51858440310453
18607,1.2618059049054733,0.4475492272633394,0.3371895474616704,1.9808396798169536,0.11827695654608272,4.186988269695072,0.1280000060796737,-0.8140000104904175,-0.7629549458839878,0.07371778521118344,122.8470876554475
18608,1.2872831135611245,0.4587908606060965,0.37882302556594805,1.967278806255102,0.10729057342002923,2.038137660969039,0.1099999994039535,-0.800000011920929,-1.4291228208573508,-1.1578082173329722,-226.45823143596127
18609,1.3125004887845226,0.4709188280273258,0.4187533281734399,1.9562451141366681,0.09453170522740117,2.11869113286022,0.1099999994039535,-0.800000011920929,-0.8861062405041654,-1.0246536341511099,6.469179434307362
18610,1.3204238873153376,0.4750120138851146,0.43153985360375613,1.9488102497159039,0.09270713312256462,3.2295876003490633,0.0920000001788139,-0.7850000262260437,-0.6887195336338164,-0.16901699587349456,102.90652979058964
18611,1.3368189561039605,0.4837400624068496,0.4560676611351813,1.9366320063075608,0.10284962860013314,2.3596773362705337,0.0750000029802322,-0.7689999938011169,-1.803438520212318,1.5019708854558824,-128.8223290308451
18612,1.3525252414018332,0.4928461376138306,0.4819487780057641,1.9227180069524032,0.10135103705362924,1.1460912433702597,0.0750000029802322,-0.7689999938011169,-1.3476093690678967,-0.14514274127273172,-117.53917383621945
18613,1.3755186360207698,0.5070924320822785,0.5191087080880216,1.9049319863048253,0.10845190417843964,1.6498530831096687,0.0649999976158142,-0.7440000176429749,-1.5668320252111092,0.62553992477439,44.37812140347754
18614,1.3904118229897329,0.5170503287039244,0.5434928364452738,1.8924293894564763,0.11284629332608931,64.54334249437214,0.0590000003576278,-0.7110000252723694,-0.4167490607876914,0.14647817347325423,2096.4286827552546
18615,1.3976173932978295,0.5220459610022904,0.5552279281163419,1.8875224514045503,0.11144154039433773,4.885950898847015,0.0590000003576278,-0.7110000252723694,-341.7801805339549,-97.84446136042166,-4155282.551753509
18617,1.4315948337921476,0.5482355038820274,0.6117829334244906,1.8478401103128554,0.12556605194248338,2.477347630191654,0.0769999995827674,-0.6019999980926514,-3.3971704379792618,1.2091870530365338,-206.19841460938193
18618,1.4381300984211924,0.5538478209547751,0.6241408654993809,1.8411080102407174,0.11961985951235576,2.3515181786940107,0.1030000001192092,-0.5260000228881836,-1.0883463269808218,-0.9612924082388494,-20.342243860908308
18619,1.451318129619893,0.5652371024418565,0.6476170538968431,1.8314757950372513,0.1115772285536577,2.3583608423690965,0.1030000001192092,-0.5260000228881836,-0.9466986003352313,-0.7904669186453058,0.6725285914954902
18620,1.4641900278955735,0.5767987413117424,0.6709220857222284,1.8189357948959315,0.11136691744576599,0.8430101680125651,0.1480000019073486,-0.4079999923706054,-1.2296803793338231,-0.020623240830616153,-148.59624968635612
18621,1.4828211329943874,0.5944017705811581,0.7030882703400749,1.8003435910059438,0.11482519561950877,353.4267076925467,0.2000000029802322,-0.2809999883174896,-0.39513176921896326,0.07349723471880514,7493.303162174228
18624,1.5170561809911611,0.629840548549916,0.7534683863026471,1.7636958945310828,0.09386214220421751,1.850969101964002,0.2949999868869781,-0.1000000014901161,-38.32014069536971,-21.91971756886688,-367620.1525274926
18625,1.5229951701781703,0.6360608036808819,0.7609707343535734,1.7678791161477916,0.08992955565283356,1.043501137005421,0.3330000042915344,-0.050000000745058,2.326092569859046,-2.186726211435759,-448.99491487307034
18626,1.534305975257278,0.6482127228172859,0.7735434134823713,1.7657383472019224,0.08431744544772313,1.3705122263148435,0.3619999885559082,-0.0160000007599592,-0.2067346913501533,-0.5419631452125065,31.57955777848362
18627,1.5506789980565423,0.667213904480961,0.7931731016965724,1.8042127832023278,0.08820583206109067,1.152664549539117,0.3619999885559082,-0.0160000007599592,2.6042402458794496,0.263195356780901,-14.745575148254446
18628,1.5564858098493457,0.6741862673713904,0.8001461206831423,1.8199132013013524,0.07821759351027335,1.010729990494127,0.3810000121593475,0.0,3.28986319542075,-2.092933970813052,-29.74094568789838
18629,1.5623676387081884,0.6808050871083003,0.8054849325289231,1.8365254276160077,0.07193336326056265,2.459513014912234,0.3930000066757202,0.0,1.1172104226709727,-0.4226289360895141,97.43399014741078
18630,1.5863322756238385,0.7085741093697964,0.8254806602025608,1.9297729972118118,0.04313667284798728,0.7004346472399854,0.3930000066757202,0.0,13.822180842092054,-4.268562325663719,-260.7499521839761
18631,1.598404464314556,0.7226043223120535,0.8331245075156449,1.9577808626077295,0.012473909703672348,0.6544895367006888,0.3899999856948852,0.0359999984502792,3.29653573670215,-3.609018147666506,-5.407755881374592
18632,1.6045982678067294,0.7297309516601588,0.8365030421159663,1.9824709451210043,0.007813229671573385,0.7631065879563217,0.3899999856948852,0.0359999984502792,2.3076059815933063,-0.43560053371962437,10.1516613824909
18633,1.6172342339303114,0.744492403927142,0.8432683160972086,2.0567771302526285,0.006188352505577033,0.40704587233226974,0.3799999952316284,0.096000000834465,8.004180476943118,-0.1750299798927973,-38.35446838720161
18634,1.6376846049179818,0.7677454929876399,0.8519139817622756,2.116442891622894,-0.027036375936625,0.5090717210174813,0.356000006198883,0.1720000058412552,2.6172222903460343,-1.4573936185948029,4.475335925294669
18635,1.65182980067685,0.7833584297363014,0.8548460233262151,2.142253971084476,-0.05618082836615357,0.171622412492968,0.324999988079071,0.2540000081062317,14.579474845431964,-16.462341751829737,-190.60937426365055
18636,1.6585212811085923,0.7908190332014693,0.8557411394869197,2.1684373483819086,-0.05220189763849992,0.17995365354202553,0.289000004529953,0.328000009059906,4.701840196739354,0.7145104400706104,1.4960699533984416
18637,1.679267786836415,0.8146710444476045,0.8594117413903065,2.2383908497234497,-0.049841536687332155,-0.023820671497783857,0.289000004529953,0.328000009059906,3.300522949425266,0.11136576924463665,-9.614412765614366
18638,1.686440569587332,0.8227695558568328,0.860007361755729,2.2565658264389006,-0.05130852151520493,-0.12944387737685473,0.25,0.3959999978542328,57.65514317987436,-4.653608178865278,-335.06073506538235
18639,1.7009774708144896,0.839122205314196,0.8597539141510632,2.259062415347355,-0.07491203697151128,-0.2197100910420515,0.209999993443489,0.4569999873638153,0.3002810150681551,-2.838948597582604,-10.85690566594963
18640,1.7158705284469042,0.8557151032817295,0.8578758737605714,2.2700441824754427,-0.09494488270434176,-0.3400644259824092,0.209999993443489,0.4569999873638153,1.0848050799517752,-1.9788921549139329,-11.88888750004398
18641,1.7237697788711177,0.8641189346578573,0.8562596228259364,2.2659850979419325,-0.08603505160784497,-0.8543381781518201,0.1749999970197677,0.5090000033378601,-0.3571442930129044,0.7839440892527841,-45.24910336735542
18642,1.7467543505274172,0.8890454183638902,0.8497305217450233,2.25952761629219,-0.10399770942478259,-0.9270175528878757,0.1480000019073486,0.5590000152587891,-0.6133484035649696,-1.706139961890855,-6.903276057817008
18643,1.7624702410201505,0.9054843330753234,0.8426162750472435,2.249176988399939,-0.11143679938056517,-0.9765445317564526,0.125,0.5979999899864197,-1.2695868367716943,-0.9124635513651124,-6.074877880953457
18644,1.7863547669263085,0.929621641498223,0.8289879960930104,2.2248685513028432,-0.13312133305168605,-1.3145557427103098,0.125,0.5979999899864197,-1.6811901113312546,-1.4997189424849315,-23.377114007984417
18645,1.794270942243582,0.9374813000439024,0.8235570026875481,2.2197483169934267,-0.13539623437957826,-1.2446527921903574,0.1070000007748603,0.6340000033378601,-0.9213069489485345,-0.4093332990064212,12.577954479074682
18646,1.818587481907843,0.9607291964359864,0.8051559825445759,2.202615353505852,-0.14707903756374696,-1.6016125953653109,0.0949999988079071,0.6679999828338623,-1.0825458950442417,-0.7381776444456709,-22.55449676893851
18647,1.8270104676383765,0.9684204133139648,0.7982728445754621,2.194447814543378,-0.14709154484006648,-1.4221269145399982,0.0949999988079071,0.6679999828338623,-1.9860793855241996,-0.003041362126508278,43.64507011497021
18648,1.843135319462127,0.982886919626276,0.7855059652478715,2.1881676005853565,-0.15990850557182057,-1.7141295197023312,0.0860000029206276,0.6949999928474426,-0.5647441313367877,-1.1525568082894861,-26.258143226132393
18649,1.8682845899327205,1.0045642819991998,0.7631397953426103,2.1692803484455614,-0.1553792290636684,-1.5803798540050973,0.0810000002384185,0.7179999947547913,-2.058921872746345,0.49374183186246257,14.580210511211682
18650,1.876699472012872,1.011573766392065,0.7555158911405454,2.1638803442541965,-0.15613918435151586,-1.1315823666778133,0.0810000002384185,0.7179999947547913,-0.5458161447403107,-0.07681398952452749,45.363097068300846
18651,1.9021310661795636,1.032108555140045,0.7310018717752798,2.1417662246470313,-0.1679664702284257,-1.6712789059909483,0.0829999968409538,0.7429999709129333,-1.9076835570165394,-1.0202856452039921,-46.55714231973334
18652,1.9107872542606237,1.0387782316675964,0.7221104978834738,2.1348983992659125,-0.16071139438945103,-2.6848694264846706,0.0890000015497207,0.7680000066757202,-0.421652011786096,0.44542735922998217,-62.22966636112628
18653,1.9372047487970292,1.0583746022690963,0.6950477606463832,2.113013305319061,-0.1678611013860677,-2.010453213820199,0.1030000001192092,0.7929999828338623,-4.9875736104024,-1.6294053854662605,153.69824378555137
18654,1.9457981110970128,1.06442464110068,0.6865567051745244,2.105124527661668,-0.17517072727569283,-2.360891304360697,0.1190000027418136,0.8180000185966492,-0.889705511174757,-0.8243881018158035,-39.52281506973972
18655,1.9723650013959668,1.082474409915887,0.6576985258575742,2.0822381028739065,-0.16847882537910308,-2.134184391631302,0.1190000027418136,0.8180000185966492,-2.400558433387428,0.7019139809836156,23.77930132411062
18656,1.9898879616108016,1.0937427522216698,0.638336069137707,2.0661228011287993,-0.17608685416561065,-1.276123285834287,0.1420000046491623,0.8370000123977661,-1.744547942679788,-0.8236005243513408,92.88865703468504
18657,2.008196000500639,1.1050071014988492,0.6172056444626738,2.0629499868486154,-0.17676361135604868,-1.446682192211348,0.1420000046491623,0.8370000123977661,-0.31966742568369305,-0.0681846492659235,-17.184153156868966
18658,2.017397928578729,1.1104460867268764,0.6067562647321868,2.0571235390854703,-0.17350865070154453,-4.886736677081175,0.1659999936819076,0.8510000109672546,-0.2519408467573677,0.14074742910164248,-148.75105296434432
18659,2.036114888930164,1.1211310163766128,0.5861018239303495,2.046752121671817,-0.17585769910362237,-3.0873824025419516,0.1930000036954879,0.8619999885559082,-2.976297450649747,-0.6741090915262404,516.362742577197
18660,2.054183431112615,1.1308687770754018,0.5668612445914334,2.030286184232523,-0.17597241734242897,-2.6014062937815994,0.1930000036954879,0.8619999885559082,-3.529870985210836,-0.024592622444413702,104.18070469071006
18661,2.07210675636841,1.1399248961483568,0.5470612374494316,2.0167792356759437,-0.1767469300120802,-2.1529839395637715,0.2399999946355819,0.8769999742507935,-1.4936012820868212,-0.08564577791481191,49.586640562860794
18662,2.0900452820583317,1.1485377634759255,0.524617645131256,2.0047758623265164,-0.1748503388724778,-2.245821808414275,0.2399999946355819,0.8769999742507935,-1.2551984177052198,0.19832743081145832,-9.708099772622319
18663,2.109291047862228,1.1573470916211184,0.5009516480683219,2.002309698500536,-0.18111722837132327,-1.857628743055273,0.25,0.8799999952316284,-0.2200306314736582,-0.5591305976027053,34.63450578782212
18664,2.128299725834319,1.1654847192982338,0.477281149561194,1.996055228908268,-0.17190203631432355,-2.3564300201605257,0.2689999938011169,0.8920000195503235,-0.6024227241629218,0.8875958257955613,-48.043917991250474
18665,2.1379438115757274,1.16950609465566,0.4660156566861156,1.9972015966464207,-0.17535587953842013,-3.9000566319604095,0.2689999938011169,0.8920000195503235,0.08061654391374287,-0.24288620019545606,-108.55316177784199
18666,2.1669532006686354,1.1806950374716458,0.4313229761668471,1.983084250670371,-0.17647325950048998,-1.5591464058155897,0.2709999978542328,0.9039999842643738,-3.2412650142864594,-0.2565442955684455,537.4601168279728
18667,2.194589151017634,1.1899468683490797,0.39975309052064095,1.996193212493546,-0.17847799778427786,-2.315285160474464,0.2630000114440918,0.9190000295639038,1.1677974373925037,-0.1785899037642569,-67.35978881582594
18668,2.204292935300249,1.1930256632960947,0.38812767316937097,2.007053422798151,-0.1788037304252592,-3.7987952521307706,0.2630000114440918,0.9190000295639038,0.7468612015323394,-0.022400769856037835,-102.02160901708824
18669,2.22410610497625,1.1989528826416291,0.3648408380280329,2.0123240698828138,-0.17144775224309816,-1.644755817385542,0.25,0.9279999732971193,1.2254383449226414,1.7102829280802618,500.8194397028684
18670,2.25401523248778,1.2070666763102536,0.33076849298987016,2.01826340197409,-0.14549982582613952,-2.3406532578599015,0.2300000041723251,0.9359999895095824,0.5457335323870373,2.384216495057537,-63.94230235534018
18671,2.2638650428095466,1.2094804879116938,0.3186253212945036,2.019187680382681,-0.14524573851575195,-2.691044492689959,0.2070000022649765,0.9399999976158142,0.06213475123205361,0.017081056611745263,-23.555102020885865
18672,2.294881591238257,1.2169302233420458,0.2843346768580834,2.01904053158517,-0.14191265225003025,-2.118342220390657,0.2070000022649765,0.9399999976158142,-0.03525922330613607,0.7986611846624857,137.22869400573973
18673,2.304367031748898,1.2187690593221912,0.274110547684435,2.016685119389923,-0.14210883260212492,-2.7861593684772776,0.1829999983310699,0.9390000104904176,-0.19097220314386026,-0.015905918347820656,-54.14530515071116
18674,2.324898383060793,1.222602483591032,0.2506244181289984,2.0110333837807968,-0.14432915868562352,-2.2769139562090195,0.1620000004768371,0.9279999732971193,-0.7484713504456408,-0.2940424989913429,67.44045153371738
18675,2.355807240549124,1.22768142900626,0.21643542613321037,1.992748906087436,-0.13513928844948547,-2.3740669383133266,0.1620000004768371,0.9279999732971193,-1.316212865116313,0.661535190471775,-6.993582593640917
18676,2.366380992269234,1.2291742715042255,0.20445331630896882,1.9884166899947573,-0.14658234148510774,-1.2405353144159996,0.1400000005960464,0.9160000085830688,-0.696196228302186,-1.838922665267208,182.1609135685166
18677,2.386632323592808,1.2314309011291802,0.18072003830720154,1.9854101107638953,-0.13780288469644347,-2.011325431804296,0.123999997973442,0.9070000052452089,-0.23315426184228075,0.6808294775422694,-59.77324628942786
18678,2.407147819414361,1.2333984843945165,0.1577466940393929,1.9818171072391164,-0.13776637970003955,-14.639762877489463,0.123999997973442,0.9070000052452089,-0.16152438612494163,0.0016410913860709269,-567.7146131542025
18679,2.417431193935597,1.2343410491885105,0.1469792236612607,1.976509743217525,-0.13700404356358392,-4.743955038003226,0.0979999974370002,0.8999999761581421,-172.54109302963224,24.783359442640666,321710.26786366187
18680,2.447642481991686,1.236319596530109,0.11602736649381348,1.958527705474816,-0.12897367265871085,-2.219850063871316,0.0979999974370002,0.8999999761581421,-3.5064584732037676,1.5659049605642368,492.19501151304485
18681,2.466561624397944,1.2364526878875175,0.0956039815324129,1.9457774006774806,-0.1325878230160759,-2.263249567845662,0.0920000001788139,0.8980000019073486,-1.2300784913458,-0.3486731250545143,-4.18694276117041
18682,2.487037355898826,1.236713675842896,0.07247815481383045,1.9332753120117836,-0.1339576883839998,-2.1778540528432404,0.0920000001788139,0.8980000019073486,-1.3080870075401254,-0.1433282979968774,8.93488813460098
18683,2.517269318054779,1.2362590483718037,0.039645337572108856,1.9155802479318385,-0.1417919236864132,-1.9058169293773164,0.0900000035762786,0.8960000276565552,-1.565169880238636,-0.6929564693657599,24.0623209970847
18684,2.527074716603938,1.235809990440406,0.029082596480648808,1.9076200794188218,-0.13895006195978865,-2.1874385119815014,0.0930000022053718,0.8960000276565552,-0.9307887300494593,0.3323011143766092,-32.93023191632538
18685,2.556845737516908,1.2338572443953717,-0.004629861874216355,1.8847602958082572,-0.1369473290904826,-2.8747431057468105,0.0930000022053718,0.8960000276565552,-1.3598454312576826,0.11913529842411998,-40.88525191823058
18686,2.5664485580954013,1.2329863380889383,-0.015204769244278335,1.877363118517381,-0.13666463447147073,-2.037723932803512,0.1000000014901161,0.8949999809265137,-2.2826285211798596,0.0872341941751844,258.28823101094184
18687,2.585884301836424,1.2307945450298592,-0.038189295918762585,1.862559762586187,-0.14184953266635653,-1.552218763710126,0.1150000020861625,0.8930000066757202,-1.5107692849806909,-0.5291492668955571,49.54864968287528
18688,2.604949472091702,1.2282187907008062,-0.06051444118690339,1.8541079814968433,-0.14829552768751075,-2.4021522937362696,0.1360000073909759,0.8899999856948853,-0.7910030977711175,-0.6032813647266586,-79.54537014664106
18689,2.6432729570312734,1.22186082770888,-0.1045165576472781,1.8437974255098246,-0.14600019631811448,-2.186254884791109,0.163000002503395,0.8899999856948853,-0.5815898979513507,0.12947328335857416,12.178174697316573
18691,2.6618623347355217,1.218041066741358,-0.12597097260068496,1.8290080414495915,-0.14228571360004455,-2.199534539296748,0.19200000166893,0.8899999856948853,-1.4285490524416324,0.3587925464372568,-1.282719941785297
18692,2.689915981725242,1.2117883951210284,-0.158094602542148,1.81127717881481,-0.15426187401747415,-1.0094113483121174,0.221000000834465,0.8899999856948853,-1.6758863627371146,-1.131963195188881,112.48810996007754
18693,2.6988631183071665,1.2093692576088906,-0.16848108410357948,1.8051587695534723,-0.15623920235969202,-1.1038658041340172,0.221000000834465,0.8899999856948853,-0.2859569237532133,-0.0924146630013161,-4.414530716715836
18694,2.707994096795973,1.206908975755734,-0.17942967011238575,1.8021168458319794,-0.15937387625832194,-368.4386731456626,0.2460000067949295,0.8920000195503235,-0.13148978994186478,-0.13549899675485802,-15878.365494308908
18697,2.778887870323636,1.183390765801124,-0.26518431706633677,1.8023551357581502,-0.17102986460677339,-1.6578586735004026,0.2860000133514404,0.8960000276565552,0.04512347200897307,-2.2072215658888186,69454.9873812097
18698,2.7873433852680645,1.1800218145430292,-0.2755251989013792,1.799372616234608,-0.1760117048090757,-2.0120022652642238,0.2960000038146972,0.8980000019073486,-0.2588345330948246,-0.43234328309927883,-30.73394507535235
18699,2.7953235055705363,1.1762871270723942,-0.2864191280491867,1.8116240493587745,-0.17594803496004363,-6.515265191886553,0.2980000078678131,0.8999999761581421,0.7164884129694464,0.0037235406359927346,-263.3598596000397
18700,2.832091064406881,1.1606982460661424,-0.3336095195972806,1.8677509317354677,-0.17168878416034294,-2.4859599722950194,0.2980000078678131,0.8999999761581421,12.911104506323104,0.979773503621702,926.8781477807869
18701,2.8385511976371776,1.1574084658039128,-0.34010338539828305,1.878099796768768,-0.17420709235318,-2.287694310340305,0.2930000126361847,0.8999999761581421,1.672273307106252,-0.40693347110019834,32.037752269041285
18702,2.855387045140654,1.148779909037794,-0.361644925182131,1.8820117635263252,-0.15850404841088372,-2.432627480844061,0.2800000011920929,0.8999999761581421,0.37695959054797756,1.5131552443306964,-13.965851960366098
18703,2.8731771303991605,1.1398533251916312,-0.38454290657910917,1.9067130440062985,-0.14397990101389613,-1.7925874200223995,0.2800000011920929,0.8999999761581421,2.411461765031471,1.4179194534434423,62.483891716107536
18704,2.890968766932993,1.1305670591733346,-0.40808738651274323,1.9197281430881254,-0.13873138945649255,-2.0195745536971126,0.2569999992847442,0.9010000228881836,1.344169409480558,0.5420541661966924,-23.44270754398242
18705,2.9087829738551467,1.120783826975655,-0.43155732988040124,1.9418621839558519,-0.14716451160557964,-3.317067431255422,0.2269999980926513,0.902999997138977,1.5865353946925216,-0.6044737541259658,-93.00237525129124
18706,2.9350736764124434,1.1054354477024306,-0.4649094894457098,1.9425629229136703,-0.14364001902099088,-2.363105835008539,0.19200000166893,0.9070000052452089,0.08363993331359294,0.4206820834637345,113.86449034062998
18707,2.943373152313208,1.1000697766008871,-0.47631973184326515,1.9379293704692049,-0.14256603764411013,-1.8194510321523543,0.19200000166893,0.9070000052452089,-0.6293580626484182,0.1458748652950955,73.84259433251177
18708,2.9692427598154096,1.083535927685858,-0.512243385485619,1.928470674252283,-0.1400988006270092,-1.8627705855530063,0.1589999943971634,0.9160000085830688,-0.8036827864312729,0.20963522616813193,-3.680758804972413
18709,2.985436591994783,1.0722491131285066,-0.5345389450956006,1.9290883522673936,-0.14278218843726354,-2.840952148007076,0.1299999952316284,0.9269999861717224,0.04039484737179492,-0.17548793770027912,-63.97102365730385
18710,2.993263189419499,1.0663496744382113,-0.5460300843173175,1.933365797277602,-0.14324798090007174,-2.4391317090392026,0.1299999952316284,0.9269999861717224,0.977575246312894,-0.10645307665527182,91.83279122469492
18711,3.017626743565705,1.0482945267967223,-0.5790217101796424,1.9198603152190665,-0.13087955776300264,-2.3010285609618535,0.1089999973773956,0.9340000152587892,-1.4760546209828578,1.3517820427745575,15.093707059720986
18712,3.0252792527695305,1.042045451145566,-0.5901092408191612,1.912963505450132,-0.12057411822552166,-1.97724427252468,0.0920000001788139,0.9399999976158142,-0.6932924063674675,1.0359402702096467,32.54797449767318
18713,3.048440179933814,1.023349320350316,-0.6241687051098246,1.8894810613168613,-0.10938974111808586,-2.130528119378749,0.0920000001788139,0.9399999976158142,-2.1996037690681356,1.0476421406807257,-14.358119000047786
18714,3.0559964331610057,1.017012765752147,-0.6357706108148092,1.8859994816377843,-0.11248764655342136,-1.9126618533261959,0.0769999995827674,0.9660000205039978,-0.3606856630421458,-0.32093767168415593,22.57057022073201
18715,3.078252366806921,0.9977194922113868,-0.6688546298521832,1.8774870176955047,-0.1277109432942256,-2.2205142956577957,0.0769999995827674,0.9660000205039978,-0.85912378613541,-1.536417237371609,-31.070129356240283
18716,3.084667239668625,0.99133648799208,-0.6782495414430949,1.868687192530611,-0.13213483759207278,-2.738395106346145,0.0750000029802322,0.9739999771118164,-0.7123878586048569,-0.35813536365590265,-41.92492405538321
18717,3.0984180856761387,0.9776157795349524,-0.7012793470223018,1.8546568431731898,-0.1271379700297668,-2.3111763665378606,0.0780000016093254,0.9950000047683716,-2.0013196338006054,0.7127640877063973,60.939412848877346
18718,3.111924209364119,0.9638604319227756,-0.7237302559803029,1.834785240655628,-0.13130268065255124,-2.445939029720957,0.0780000016093254,0.9950000047683716,-1.7859168862989174,-0.3742942735094437,-12.11150009711623
18719,3.131543135304492,0.9428385410987924,-0.7586455992494454,1.8098596267638611,-0.13251666604049295,-2.3070033186395404,0.0829999968409538,1.0,-1.5972066387671395,-0.07779088328200658,8.902851543181859
18720,3.14395853692027,0.9287887623214592,-0.7804967690660358,1.803511683440387,-0.13426725668796202,-2.062915762386789,0.0829999968409538,1.0,-1.4198159866878992,-0.3915467515646688,54.593967976634865
18721,3.1550238249498443,0.9145378824479882,-0.8009241757834575,1.798283589651987,-0.13572594664449567,-2.378907231331846,0.1059999987483024,1.0,-0.378936508427993,-0.10572703960175293,-22.90331979138404
18722,3.1610373031572503,0.9070253961476454,-0.8121120903719959,1.789587020546983,-0.13199987879582997,-2.104695763987482,0.125,1.0,-1.8258902322533337,0.7823074602692661,57.57213376339805
18723,3.1723885033475283,0.8924041189148295,-0.8334915826151879,1.7843139399397205,-0.12163923834583856,-2.070606529125499,0.125,1.0,-0.51515237083824,1.0121803341797357,3.3303397894250897
18724,3.1901310292076106,0.8687871817742209,-0.8666188518138729,1.7657042757825565,-0.12794723415411868,-1.4736343211343714,0.19200000166893,1.0,-1.4739231796671939,-0.4996060735189771,47.281410752192585
18725,3.1993608264306905,0.8552470339238878,-0.8857965471823478,1.7495649673185338,-0.13835919189654766,-2.116396648345426,0.19200000166893,1.0,-1.9879024013907873,-1.2824561749651984,-79.1699828177094
18726,3.2088030805141,0.840289338359365,-0.9067272183797296,1.7395853339535714,-0.1465941769673479,-3.6616551249003395,0.2269999980926513,1.0,-0.49189796857713464,-0.40590393248428824,-76.16607522002096
18727,3.2136552901071576,0.8325538980086103,-0.9179579245712172,1.7389915435711023,-0.1446667850282909,-2.7765882054755875,0.2590000033378601,1.0,-0.47065222807987334,1.527696199336098,701.5248645404424
18728,3.227650596146204,0.809358449967323,-0.9494338673873634,1.738459272943069,-0.1554913323997562,-1.8533732520543542,0.2590000033378601,1.0,-0.05112642621672033,-1.0397350396009442,88.67797453462187
18729,3.236376930927022,0.7935197578882549,-0.9709749296497635,1.7354766929221301,-0.15477192897773406,-3.2993607273872745,0.2860000133514404,1.0,-0.1814407941533451,0.04376383107643954,-87.96448511634834
18730,3.240541667269236,0.7856289603383813,-0.9814776165284896,1.7386809289977496,-0.16146221030080155,-2.2399269314577843,0.3100000023841858,1.0,2.724625668453032,-5.68887928099287,900.8576291801642
18731,3.248415003687076,0.7695702624246777,-1.0031841237211654,1.7375772333098127,-0.16670565729259612,-2.037257831077658,0.3100000023841858,1.0,-0.11519017390025828,-0.5472464714894675,21.15210666504892
18732,3.260412916389774,0.7447153142165105,-1.0374019324180932,1.763973364905102,-0.16699025234492004,-3.2497798797060455,0.324999988079071,1.0,1.3214140138415973,-0.014247083480896415,-60.69994087449615
18733,3.268026669756551,0.7279088683319754,-1.0597542509320101,1.7942376081251226,-0.16489825689773907,-1.6842702845346227,0.335999995470047,1.0,5.736201161943014,0.39651104531702225,296.7223694830301
18734,3.2743801863841164,0.7112580465551027,-1.0802025376158046,1.8154771559765333,-0.16012463694145074,-1.3600097370178572,0.3429999947547912,1.0,2.327927820799523,0.5232052386383231,35.540076231040295
18735,3.277951359468802,0.7023269253768752,-1.0918937044052086,1.828544853322955,-0.1501490943357563,-2.6377058976576473,0.3429999947547912,1.0,0.7856693044688567,0.5997596525956843,-76.81893965253771
18736,3.288679312980206,0.6753100483083798,-1.1262448362965949,1.881524227013382,-0.12125209340434928,-8.248589139011992,0.3499999940395355,1.0,3.453088102330142,1.8834478997869797,-365.7059873432426
18738,3.302617015403427,0.637615921408861,-1.172797233848654,1.9403314816516766,-0.11998280970804298,-1.365484893531135,0.3499999940395355,1.0,9.71638185400302,0.20971638873856613,1137.2554219943252
18739,3.307263466452531,0.620100942312636,-1.1920008492849616,1.9559031568053777,-0.12147745533734111,-2.094301738425501,0.3499999940395355,1.0,2.220858068021568,-0.21316883199113953,-103.94506397784428
18740,3.3102058773732743,0.6104409738053456,-1.204174852204134,1.9650926362560208,-0.10969307759379077,-13.050105948955194,0.3459999859333038,1.0,0.37675594309355465,0.4831431828525724,-449.17281439674997
18741,3.3133762406423366,0.600654095983812,-1.2162040364122169,1.9748652475935606,-0.09969237930818253,-5.468702576879037,0.3459999859333038,1.0,281.74512303349525,288.32088697480924,218572.43187672712
18742,3.321809750827041,0.5715303030896969,-1.2502896070426726,2.0354488013515297,-0.08439237199885996,-2.0922074905194186,0.3269999921321869,1.0,14.518583981407595,3.666579909194094,809.1622962555895
18743,3.329258886921877,0.5407331547168396,-1.2860514585421068,2.068300342438002,-0.07274511503609654,-0.8936536294311987,0.3269999921321869,1.0,1.7067134691078822,0.6051019123938274,62.267642567698275
18744,3.333990218658474,0.5195380311342859,-1.3103832677613856,2.0843979127103323,-0.04363093435298898,-1.0913452463644335,0.3129999935626983,1.0,1.4008806753655678,2.5336428049749005,-17.203985518210438
18745,3.335986989040901,0.5091362812217228,-1.3225391063010052,2.097710169032057,-0.033366579809117114,-156.47772910868696,0.3129999935626983,1.0,0.3109310339359022,0.23974195612523086,-3629.3208173153143
